Date,Open,High,Low,Close,Volume
2024-05-06 13:30:00,57.04999923706055,59.060001373291016,56.08000183105469,56.84000015258789,3614000
2024-05-07 13:30:00,57.209999084472656,58.29999923706055,56.619998931884766,57.68000030517578,1639400
2024-05-08 13:30:00,57.0,57.5,56.15999984741211,56.290000915527344,2337400
2024-05-09 13:30:00,56.36000061035156,57.77000045776367,55.79499816894531,57.66999816894531,1546500
2024-05-10 13:30:00,58.02000045776367,58.04999923706055,56.45000076293945,56.47999954223633,1311600
2024-05-13 13:30:00,57.0,59.040000915527344,57.0,58.5099983215332,1519900
2024-05-14 13:30:00,59.27000045776367,60.380001068115234,58.41999816894531,58.709999084472656,1550000
2024-05-15 13:30:00,60.540000915527344,60.540000915527344,59.150001525878906,59.88999938964844,1325000
2024-05-16 13:30:00,59.77000045776367,60.0,59.060001373291016,59.52000045776367,1837000
2024-05-17 13:30:00,59.7400016784668,59.7400016784668,58.619998931884766,59.27999877929688,1164400
2024-05-20 13:30:00,59.47999954223633,59.93999862670898,58.75899887084961,59.790000915527344,946800
2024-05-21 13:30:00,59.380001068115234,59.68000030517578,56.56999969482422,56.59999847412109,1944700
2024-05-22 13:30:00,56.41999816894531,56.93000030517578,54.915000915527344,55.209999084472656,1455200
2024-05-23 13:30:00,55.0,55.20000076293945,52.43999862670898,52.61000061035156,1949300
2024-05-24 13:30:00,52.77000045776367,53.119998931884766,51.95000076293945,52.15999984741211,1385200
2024-05-28 13:30:00,52.61000061035156,52.79999923706055,51.72999954223633,51.900001525878906,1186900
2024-05-29 13:30:00,51.16999816894531,51.39500045776367,50.40999984741211,51.02000045776367,1366700
2024-05-30 13:30:00,51.0,52.040000915527344,50.58000183105469,51.27999877929688,2041100
2024-05-31 13:30:00,51.400001525878906,52.209999084472656,50.93000030517578,52.04999923706055,6536500
2024-06-03 13:30:00,52.34000015258789,52.47999954223633,50.08000183105469,51.150001525878906,2580800
2024-06-04 13:30:00,51.040000915527344,51.33000183105469,49.5099983215332,49.810001373291016,1548800
2024-06-05 13:30:00,49.720001220703125,50.54999923706055,49.060001373291016,50.16999816894531,1699800
2024-06-06 13:30:00,49.93999862670898,51.68000030517578,49.650001525878906,51.16999816894531,1596200
2024-06-07 13:30:00,50.470001220703125,51.34000015258789,50.150001525878906,51.25,2181000
2024-06-10 13:30:00,50.9900016784668,52.470001220703125,50.90999984741211,52.04999923706055,1460800
2024-06-11 13:30:00,51.83000183105469,52.18000030517578,51.27000045776367,51.77000045776367,1041900
2024-06-12 13:30:00,52.900001525878906,53.54999923706055,50.97999954223633,51.13999938964844,1346600
2024-06-13 13:30:00,51.2400016784668,51.459999084472656,48.33000183105469,48.400001525878906,2119000
2024-06-14 13:30:00,48.54999923706055,49.52999877929688,48.0,48.43000030517578,1911200
2024-06-17 13:30:00,48.040000915527344,48.7400016784668,47.33000183105469,48.630001068115234,1498500
2024-06-18 13:30:00,48.43000030517578,48.630001068115234,46.880001068115234,46.959999084472656,1569200
2024-06-20 13:30:00,46.36000061035156,47.45000076293945,45.900001525878906,47.45000076293945,1699300
2024-06-21 13:30:00,47.470001220703125,48.290000915527344,46.95600128173828,48.25,1864400
2024-06-24 13:30:00,48.38999938964844,48.91999816894531,47.69499969482422,48.43000030517578,1510500
2024-06-25 13:30:00,48.18999862670898,48.60499954223633,47.65999984741211,48.209999084472656,1241500
2024-06-26 13:30:00,48.040000915527344,49.31999969482422,47.91999816894531,49.2599983215332,1249700
2024-06-27 13:30:00,49.20000076293945,50.65999984741211,49.11000061035156,50.31999969482422,1360400
2024-06-28 13:30:00,51.0,52.7599983215332,50.70000076293945,52.619998931884766,3229500
2024-07-01 13:30:00,52.54999923706055,53.06999969482422,51.95500183105469,52.810001373291016,1524500
2024-07-02 13:30:00,53.33000183105469,54.09999847412109,53.18999862670898,53.540000915527344,989600
2024-07-03 13:30:00,53.650001525878906,53.72999954223633,53.09000015258789,53.15999984741211,480200
2024-07-05 13:30:00,53.04999923706055,53.61000061035156,52.5,52.68000030517578,723400
2024-07-08 13:30:00,52.33000183105469,52.56499862670898,51.21599960327149,51.68000030517578,955600
2024-07-09 13:30:00,51.66999816894531,51.66999816894531,50.09999847412109,50.790000915527344,844500
2024-07-10 13:30:00,50.72999954223633,50.970001220703125,49.650001525878906,50.18999862670898,1150700
2024-07-11 13:30:00,51.369998931884766,52.2400016784668,50.40999984741211,50.869998931884766,1625100
2024-07-12 13:30:00,51.0099983215332,51.94499969482422,50.43399810791016,51.2599983215332,1092200
2024-07-15 13:30:00,51.40999984741211,54.369998931884766,50.79999923706055,54.27000045776367,1812600
2024-07-16 13:30:00,54.720001220703125,56.65999984741211,54.54999923706055,55.72999954223633,1968100
2024-07-17 13:30:00,55.720001220703125,56.59000015258789,55.14300155639648,55.72999954223633,1979200
2024-07-18 13:30:00,55.63999938964844,55.84299850463867,52.54999923706055,52.75,1795700
2024-07-19 13:30:00,52.7400016784668,54.150001525878906,52.47999954223633,53.61000061035156,1419700
2024-07-22 13:30:00,54.0099983215332,54.095001220703125,52.630001068115234,53.79999923706055,1137100
2024-07-23 13:30:00,53.79999923706055,54.4900016784668,53.150001525878906,53.83000183105469,799000
2024-07-24 13:30:00,53.34999847412109,53.82500076293945,50.84999847412109,50.86000061035156,991900
2024-07-25 13:30:00,51.18999862670898,53.7400016784668,50.79999923706055,52.83000183105469,1099400
2024-07-26 13:30:00,53.650001525878906,53.7599983215332,52.51100158691406,52.83000183105469,1039500
2024-07-29 13:30:00,53.25,53.56999969482422,52.36000061035156,52.93999862670898,786700
2024-07-30 13:30:00,53.09999847412109,53.52000045776367,51.880001068115234,52.31999969482422,1058600
2024-07-31 13:30:00,52.75,52.75,49.81999969482422,49.959999084472656,1851400
2024-08-01 13:30:00,49.130001068115234,50.43999862670898,47.720001220703125,48.13999938964844,2013200
2024-08-02 13:30:00,46.650001525878906,46.88999938964844,44.130001068115234,46.77000045776367,2271600
2024-08-05 13:30:00,43.25,45.540000915527344,43.11000061035156,44.400001525878906,1635900
2024-08-06 13:30:00,44.869998931884766,44.880001068115234,43.810001373291016,43.970001220703125,1631900
2024-08-07 13:30:00,45.31999969482422,47.0,44.47999954223633,44.560001373291016,1712300
2024-08-08 13:30:00,45.02000045776367,46.63999938964844,44.83300018310547,46.38999938964844,1916500
2024-08-09 13:30:00,46.810001373291016,47.77000045776367,46.31499862670898,46.93999862670898,1506800
2024-08-12 13:30:00,47.33000183105469,48.07500076293945,46.380001068115234,46.4900016784668,1122600
2024-08-13 13:30:00,46.88999938964844,48.43000030517578,46.88999938964844,48.0,2349300
2024-08-14 13:30:00,48.0099983215332,48.5009994506836,46.720001220703125,47.13999938964844,1257100
2024-08-15 13:30:00,48.16999816894531,48.81499862670898,47.91999816894531,48.43999862670898,2564500
2024-08-16 13:30:00,48.209999084472656,49.84999847412109,48.209999084472656,49.119998931884766,1811400
2024-08-19 13:30:00,49.29999923706055,51.0099983215332,48.900001525878906,50.77999877929688,1955300
2024-08-20 13:30:00,50.18999862670898,50.79999923706055,49.72999954223633,50.52999877929688,1357900
2024-08-21 13:30:00,50.7599983215332,51.619998931884766,50.59999847412109,51.470001220703125,1492000
2024-08-22 13:30:00,51.81999969482422,52.13999938964844,50.52999877929688,50.7400016784668,3163100
2024-08-23 13:30:00,51.775001525878906,52.4900016784668,45.61000061035156,47.34000015258789,6750300
2024-08-26 13:30:00,47.900001525878906,50.400001525878906,47.869998931884766,49.77000045776367,4017500
2024-08-27 13:30:00,51.369998931884766,53.75,50.560001373291016,53.47999954223633,4735700
2024-08-28 13:30:00,53.0099983215332,53.65900039672852,52.02000045776367,52.310001373291016,2137200
2024-08-29 13:30:00,53.95000076293945,55.9900016784668,53.880001068115234,54.97999954223633,2752400
2024-08-30 13:30:00,55.18000030517578,55.869998931884766,54.34000015258789,54.560001373291016,2318300
2024-09-03 13:30:00,54.06999969482422,54.54999923706055,52.400001525878906,52.75,1939600
2024-09-04 13:30:00,52.400001525878906,55.275001525878906,52.09000015258789,54.68999862670898,2310100
2024-09-05 13:30:00,54.68000030517578,56.209999084472656,54.34000015258789,56.02000045776367,1894100
2024-09-06 13:30:00,56.20000076293945,56.7599983215332,54.52999877929688,55.060001373291016,2126600
2024-09-09 13:30:00,55.25,55.9900016784668,53.65999984741211,53.93999862670898,1609600
2024-09-10 13:30:00,54.61000061035156,54.790000915527344,52.09999847412109,53.34000015258789,1579800
2024-09-11 13:30:00,53.0099983215332,53.31999969482422,51.45000076293945,52.2400016784668,1541900
2024-09-12 13:30:00,55.0,55.415000915527344,51.45000076293945,51.84000015258789,2542900
2024-09-13 13:30:00,52.02000045776367,53.59000015258789,51.66999816894531,51.90999984741211,1622900
2024-09-16 13:30:00,51.900001525878906,52.43000030517578,50.2400016784668,50.75,1676000
2024-09-17 13:30:00,51.25,52.0,50.34000015258789,50.619998931884766,1847400
2024-09-18 13:30:00,50.619998931884766,53.25,50.38999938964844,51.65999984741211,1376100
2024-09-19 13:30:00,53.08000183105469,55.619998931884766,52.970001220703125,54.7599983215332,2879000
2024-09-20 13:30:00,54.52000045776367,54.8650016784668,53.43999862670898,54.2599983215332,2883100
2024-09-23 13:30:00,54.68999862670898,54.68999862670898,52.46099853515625,52.650001525878906,1189100
2024-09-24 13:30:00,53.34000015258789,54.02000045776367,52.56999969482422,52.88999938964844,915300
2024-09-25 13:30:00,52.54999923706055,53.5099983215332,51.27799987792969,52.16999816894531,1582300
2024-09-26 13:30:00,52.900001525878906,53.334999084472656,52.08000183105469,52.9900016784668,1722800
2024-09-27 13:30:00,53.5,54.83000183105469,52.75,53.18000030517578,1435200
2024-09-30 13:30:00,52.47999954223633,54.310001373291016,52.25,52.7599983215332,904100
2024-10-01 13:30:00,52.47999954223633,52.93000030517578,50.83000183105469,51.25,1202600
2024-10-02 13:30:00,51.09999847412109,51.54999923706055,50.630001068115234,51.400001525878906,927900
2024-10-03 13:30:00,50.720001220703125,52.63999938964844,50.720001220703125,52.29999923706055,805000
2024-10-04 13:30:00,53.27999877929688,55.79999923706055,52.81999969482422,55.5099983215332,1826600
2024-10-07 13:30:00,55.02000045776367,55.05500030517578,53.380001068115234,53.91999816894531,1202800
2024-10-08 13:30:00,54.0,54.290000915527344,53.5099983215332,53.900001525878906,1204500
2024-10-09 13:30:00,54.2400016784668,55.369998931884766,53.90999984741211,54.72999954223633,1289200
2024-10-10 13:30:00,53.9900016784668,57.06999969482422,53.56999969482422,55.79999923706055,1604500
2024-10-11 13:30:00,55.56999969482422,56.4900016784668,55.5099983215332,55.81999969482422,1091300
2024-10-14 13:30:00,56.47999954223633,56.47999954223633,55.59000015258789,55.91999816894531,1029300
2024-10-15 13:30:00,55.900001525878906,56.44499969482422,55.22999954223633,55.7599983215332,848000
2024-10-16 13:30:00,55.959999084472656,56.07500076293945,54.88999938964844,55.52000045776367,726600
2024-10-17 13:30:00,56.93999862670898,57.18000030517578,54.63999938964844,56.66999816894531,1529300
2024-10-18 13:30:00,56.34000015258789,58.75,56.2400016784668,57.77000045776367,1790500
2024-10-21 13:30:00,57.5,57.959999084472656,56.31999969482422,57.02999877929688,1021500
2024-10-22 13:30:00,56.61000061035156,57.119998931884766,55.959999084472656,56.25,832500
2024-10-23 13:30:00,56.34999847412109,56.61000061035156,54.79999923706055,55.310001373291016,949600
2024-10-24 13:30:00,55.70000076293945,56.275001525878906,55.09999847412109,55.09999847412109,714600
2024-10-25 13:30:00,55.459999084472656,56.68999862670898,54.72999954223633,54.77000045776367,668300
2024-10-28 13:30:00,55.2599983215332,57.27000045776367,55.0099983215332,56.68999862670898,1347300
2024-10-29 13:30:00,56.75,57.47999954223633,56.09000015258789,56.70000076293945,636500
2024-10-30 13:30:00,56.310001373291016,57.66999816894531,55.917999267578125,57.209999084472656,913300
2024-10-31 13:30:00,57.38999938964844,58.83000183105469,57.15999984741211,58.36000061035156,1489400
2024-11-01 13:30:00,58.27000045776367,59.77000045776367,57.75,58.2599983215332,1372600
2024-11-04 14:30:00,57.810001373291016,59.470001220703125,57.400001525878906,58.36000061035156,1349000
2024-11-05 14:30:00,58.5,59.52000045776367,57.02999877929688,59.29999923706055,1569100
2024-11-06 14:30:00,61.52999877929688,64.75,61.06499862670898,64.72000122070312,3076700
2024-11-07 14:30:00,64.72000122070312,66.44999694824219,64.41000366210938,65.9000015258789,2725900
2024-11-08 14:30:00,78.2300033569336,78.9000015258789,73.6500015258789,77.30999755859375,4848700
2024-11-11 14:30:00,77.9800033569336,86.04000091552734,76.6500015258789,85.88999938964844,4116900
2024-11-12 14:30:00,85.62000274658203,90.16000366210938,85.05000305175781,89.01000213623047,4145000
2024-11-13 14:30:00,89.44000244140625,91.19000244140624,88.44999694824219,89.66999816894531,3055100
2024-11-14 14:30:00,89.87999725341797,89.87999725341797,86.3499984741211,86.37999725341797,1896000
2024-11-15 14:30:00,85.51000213623047,86.41000366210938,82.95999908447266,84.69000244140625,2640800
2024-11-18 14:30:00,85.26000213623047,85.71399688720703,83.91000366210938,84.63999938964844,1568100
2024-11-19 14:30:00,83.22000122070312,86.13999938964844,83.0999984741211,86.08999633789062,1666000
2024-11-20 14:30:00,86.23999786376953,88.05999755859375,86.23999786376953,87.86000061035156,1361100
2024-11-21 14:30:00,88.54000091552734,90.4800033569336,87.66000366210938,89.9800033569336,1633600
2024-11-22 14:30:00,90.81999969482422,92.16000366210938,90.5500030517578,91.51000213623048,1441300
2024-11-25 14:30:00,92.5199966430664,94.27999877929688,92.2300033569336,93.76000213623048,2188500
2024-11-26 14:30:00,93.33000183105467,93.76000213623048,92.3499984741211,92.8499984741211,1398500
2024-11-27 14:30:00,93.23999786376952,93.4800033569336,89.69999694824219,89.7699966430664,1291800
2024-11-29 14:30:00,89.98999786376953,90.8499984741211,89.32099914550781,90.22000122070312,882900
2024-12-02 14:30:00,89.27999877929688,90.73999786376952,88.58999633789062,89.5199966430664,1594700
2024-12-03 14:30:00,87.33000183105469,90.26000213623048,87.16999816894531,88.4800033569336,3221200
2024-12-04 14:30:00,88.3499984741211,92.61000061035156,87.88999938964844,92.55999755859376,9745500
2024-12-05 14:30:00,92.72000122070312,97.20999908447266,92.5999984741211,95.47000122070312,4457700
2024-12-06 14:30:00,95.47000122070312,97.86000061035156,94.9000015258789,97.41000366210938,2253900
2024-12-09 14:30:00,96.27999877929688,97.41000366210938,92.31999969482422,92.45999908447266,2185700
2024-12-10 14:30:00,92.77999877929688,93.29000091552734,88.45999908447266,89.66000366210938,2306500
2024-12-11 14:30:00,89.9000015258789,90.86499786376952,88.9000015258789,89.91000366210938,1560500
2024-12-12 14:30:00,88.7300033569336,90.48500061035156,88.5,89.80999755859375,1186100
2024-12-13 14:30:00,91.61000061035156,91.61000061035156,87.5,87.83999633789062,1188900
2024-12-16 14:30:00,87.79000091552734,88.5999984741211,86.37999725341797,87.97000122070312,1131600
2024-12-17 14:30:00,87.58000183105469,88.04000091552734,86.06999969482422,87.45999908447266,1212000
2024-12-18 14:30:00,89.70999908447266,89.70999908447266,82.55000305175781,83.69000244140625,1768000
2024-12-19 14:30:00,89.0999984741211,90.73999786376952,87.22000122070312,88.44000244140625,6543500
2024-12-20 14:30:00,87.55999755859375,92.13999938964844,87.25,89.5199966430664,15941800
2024-12-23 14:30:00,89.61000061035156,90.81900024414062,87.94000244140625,89.44999694824219,2097700
2024-12-24 14:30:00,88.38999938964844,88.82499694824219,87.04000091552734,87.04000091552734,1480000
2024-12-26 14:30:00,86.69000244140625,89.58999633789062,86.36000061035156,88.97000122070312,1745400
2024-12-27 14:30:00,88.08000183105469,88.33000183105469,85.37000274658203,86.94000244140625,1482900
2024-12-30 14:30:00,85.55999755859375,86.66000366210938,83.45999908447266,85.51000213623047,1945400
2024-12-31 14:30:00,86.5,86.7699966430664,84.02999877929688,84.70999908447266,1796900
2025-01-02 14:30:00,85.91000366210938,85.98999786376953,83.16999816894531,84.05000305175781,1668100
2025-01-03 14:30:00,85.1500015258789,88.33999633789062,84.7300033569336,88.23999786376953,3356700
2025-01-06 14:30:00,88.94000244140625,89.69999694824219,86.7300033569336,87.5,3202900
2025-01-07 14:30:00,88.36000061035156,88.36000061035156,83.1500015258789,83.76000213623047,2747900
2025-01-08 14:30:00,83.6500015258789,83.88999938964844,81.19999694824219,82.48999786376953,2430500
2025-01-10 14:30:00,83.0,83.23999786376953,80.73999786376953,83.19999694824219,3473600
2025-01-13 14:30:00,81.83999633789062,82.4800033569336,79.43000030517578,81.02999877929688,2030900
2025-01-14 14:30:00,82.83000183105469,84.45899963378906,81.70999908447266,82.30999755859375,1973100
2025-01-15 14:30:00,84.62000274658203,87.5,84.01000213623047,87.08999633789062,3713700
2025-01-16 14:30:00,90.5,90.5,87.68000030517578,88.23999786376953,2222900
2025-01-17 14:30:00,88.5999984741211,89.5999984741211,87.95500183105469,88.9000015258789,1783500
2025-01-21 14:30:00,89.5999984741211,90.55999755859376,87.80999755859375,90.38999938964844,2220100
2025-01-22 14:30:00,90.62999725341795,93.62999725341795,90.62999725341795,91.88999938964844,2321600
2025-01-23 14:30:00,90.5500030517578,92.5199966430664,88.72000122070312,92.31999969482422,1538100
2025-01-24 14:30:00,93.0,94.97000122070312,92.6999969482422,93.87999725341795,1781600
2025-01-27 14:30:00,91.8499984741211,96.72799682617188,91.3499984741211,92.88999938964844,1636200
2025-01-28 14:30:00,93.87999725341795,98.56999969482422,91.91000366210938,97.06999969482422,2892300
2025-01-29 14:30:00,95.86000061035156,97.0500030517578,93.51000213623048,95.29000091552734,1684700
2025-01-30 14:30:00,96.37000274658205,96.97000122070312,95.24500274658205,96.12000274658205,1327100
2025-01-31 14:30:00,98.87999725341795,100.19000244140624,96.62000274658205,96.7699966430664,2905600
2025-02-03 14:30:00,93.88999938964844,96.7300033569336,93.5199966430664,95.80999755859376,1595900
2025-02-04 14:30:00,96.06999969482422,97.75,95.26000213623048,96.1500015258789,1866300
2025-02-05 14:30:00,96.1500015258789,97.81999969482422,95.66500091552734,97.02999877929688,1687400
2025-02-06 14:30:00,96.23999786376952,98.0,95.0500030517578,96.3499984741211,5462700
2025-02-07 14:30:00,64.87999725341797,67.54000091552734,62.060001373291016,62.130001068115234,28463100
2025-02-10 14:30:00,63.04999923706055,65.78500366210938,62.20000076293945,64.97000122070312,6541200
2025-02-11 14:30:00,64.2300033569336,65.7490005493164,61.45000076293945,61.4900016784668,4263700
2025-02-12 14:30:00,60.709999084472656,61.75,60.25,61.08000183105469,2645200
2025-02-13 14:30:00,60.72999954223633,61.09999847412109,59.52000045776367,60.880001068115234,3736100
2025-02-14 14:30:00,60.84000015258789,61.06900024414063,58.66999816894531,59.81999969482422,4696100
2025-02-18 14:30:00,60.18000030517578,61.209999084472656,59.380001068115234,60.02999877929688,2776000
2025-02-19 14:30:00,60.0,60.29600143432617,57.79999923706055,57.95000076293945,2770900
2025-02-20 14:30:00,57.95000076293945,58.18999862670898,55.95000076293945,56.52999877929688,3267600
2025-02-21 14:30:00,57.619998931884766,57.68999862670898,52.34000015258789,52.72999954223633,4594200
2025-02-24 14:30:00,53.150001525878906,53.91999816894531,50.900001525878906,53.2599983215332,3375100
2025-02-25 14:30:00,52.83000183105469,54.06999969482422,51.810001373291016,53.61000061035156,2707600
2025-02-26 14:30:00,53.4900016784668,54.650001525878906,53.400001525878906,54.0099983215332,2518500
2025-02-27 14:30:00,54.5099983215332,56.34000015258789,52.630001068115234,54.31999969482422,3419900
2025-02-28 14:30:00,53.68999862670898,56.11000061035156,53.560001373291016,55.20000076293945,2365000
2025-03-03 14:30:00,55.43999862670898,55.650001525878906,51.06999969482422,51.56999969482422,3253100
2025-03-04 14:30:00,50.29999923706055,51.34000015258789,48.90999984741211,50.209999084472656,4456900
2025-03-05 14:30:00,50.220001220703125,50.34999847412109,48.130001068115234,49.43999862670898,5101800
2025-03-06 14:30:00,48.22999954223633,49.34999847412109,47.27999877929688,47.65999984741211,3783400
2025-03-07 14:30:00,47.27999877929688,48.56999969482422,45.5099983215332,47.2400016784668,4531600
2025-03-10 18:22:47,45.93000030517578,46.2400016784668,43.65999984741211,43.77000045776367,2440113
2024-03-11 13:30:00,68.2699966430664,69.41999816894531,67.08999633789062,67.62000274658203,1614100
2024-03-12 13:30:00,68.02999877929688,68.02999877929688,65.51000213623047,66.38999938964844,1484500
2024-03-13 13:30:00,67.1500015258789,69.0,66.52999877929688,67.56999969482422,1483900
2024-03-14 13:30:00,67.06999969482422,67.56999969482422,64.37999725341797,64.80000305175781,1646800
2024-03-15 13:30:00,63.9900016784668,64.88999938964844,63.06999969482422,64.6500015258789,1880000
2024-03-18 13:30:00,64.9000015258789,68.56999969482422,64.51000213623047,67.47000122070312,2287200
2024-03-19 13:30:00,66.44000244140625,68.32599639892578,66.25,66.52999877929688,1988600
2024-03-20 13:30:00,66.44999694824219,67.43000030517578,66.08000183105469,66.4800033569336,1631500
2024-03-21 13:30:00,67.25,68.76000213623047,66.48999786376953,66.5,1729800
2024-03-22 13:30:00,66.31999969482422,69.66999816894531,66.22000122070312,68.05000305175781,4010500
2024-03-25 13:30:00,67.47000122070312,69.44999694824219,66.2699966430664,68.25,1859700
2024-03-26 13:30:00,69.0999984741211,69.4000015258789,66.30000305175781,66.43000030517578,1434900
2024-03-27 13:30:00,67.08999633789062,67.81999969482422,66.38999938964844,67.6500015258789,1084800
2024-03-28 13:30:00,67.01000213623047,69.86499786376953,66.76000213623047,68.72000122070312,2037600
2024-04-01 13:30:00,66.51000213623047,66.98999786376953,63.85100173950195,64.5,2987700
2024-04-02 13:30:00,63.25,64.87999725341797,62.150001525878906,63.84000015258789,1321700
2024-04-03 13:30:00,63.18000030517578,63.86100006103516,62.310001373291016,62.77000045776367,1476900
2024-04-04 13:30:00,63.47999954223633,64.19999694824219,61.59000015258789,61.86000061035156,1491200
2024-04-05 13:30:00,61.560001373291016,63.02000045776367,61.09999847412109,62.93999862670898,1345000
2024-04-08 13:30:00,63.06999969482422,64.66000366210938,62.65499877929688,64.08000183105469,1514000
2024-04-09 13:30:00,64.88999938964844,66.58999633789062,64.4000015258789,66.45999908447266,1513500
2024-04-10 13:30:00,64.37000274658203,65.19999694824219,62.87699890136719,63.09999847412109,1470800
2024-04-11 13:30:00,63.790000915527344,64.44000244140625,62.20000076293945,64.12000274658203,1007800
2024-04-12 13:30:00,63.900001525878906,63.9900016784668,61.630001068115234,61.65999984741211,1541800
2024-04-15 13:30:00,61.619998931884766,62.77999877929688,60.4900016784668,60.93000030517578,2411500
2024-04-16 13:30:00,60.61000061035156,62.619998931884766,59.84000015258789,62.5,1881100
2024-04-17 13:30:00,62.869998931884766,63.4900016784668,61.75,62.41999816894531,1125200
2024-04-18 13:30:00,62.959999084472656,63.4900016784668,60.93000030517578,60.9900016784668,1157600
2024-04-19 13:30:00,60.59999847412109,61.41999816894531,59.42100143432617,59.61000061035156,1504000
2024-04-22 13:30:00,60.08000183105469,61.33000183105469,59.13100051879883,60.61000061035156,1333700
2024-04-23 13:30:00,60.27000045776367,62.54999923706055,60.27000045776367,61.2599983215332,1808500
2024-04-24 13:30:00,61.59999847412109,62.01499938964844,60.70000076293945,61.40999984741211,946500
2024-04-25 13:30:00,59.66999816894531,61.025001525878906,59.02999877929688,60.5,936800
2024-04-26 13:30:00,61.400001525878906,62.869998931884766,61.02000045776367,62.43999862670898,1020300
2024-04-29 13:30:00,62.93999862670898,63.86000061035156,62.06999969482422,63.02000045776367,1189800
2024-04-30 13:30:00,62.33000183105469,64.2750015258789,62.303001403808594,62.36000061035156,1692000
2024-05-01 13:30:00,61.84999847412109,64.83999633789062,61.67699813842773,62.79999923706055,1594200
2024-05-02 13:30:00,63.630001068115234,63.7400016784668,60.02999877929688,63.29999923706055,3946600
2024-05-03 13:30:00,68.05000305175781,68.5,56.560001373291016,56.58000183105469,7373000
2024-05-06 13:30:00,57.04999923706055,59.060001373291016,56.08000183105469,56.84000015258789,3614000
2024-05-07 13:30:00,57.209999084472656,58.29999923706055,56.619998931884766,57.68000030517578,1639400
